debate_id,speaker,text
20161009_trump_clinton,TRUMP,"I think that it basically has fallen. OK? It basically has fallen. Let me tell you something. You take a look at Mosul. The biggest problem I have with the stupidity of our foreign policy, we have Mosul. They think a lot of the ISIS leaders are in Mosul. So we have announcements coming out of Washington and coming out of Iraq, we will be attacking Mosul in three weeks or four weeks. Well, all of these bad leaders from ISIS are leaving Mosul. Why can’t they do it quietly? Why can’t they do the attack, make it a sneak attack, and after the attack is made, inform the American public that we’ve knocked out the leaders, we’ve had a tremendous success? People leave. Why do they have to say we’re going to be attacking Mosul within the next four to six weeks, which is what they’re saying? How stupid is our country?"
20161009_trump_clinton,RADDATZ,There are sometimes reasons the military does that. Psychological warfare.
20161009_trump_clinton,TRUMP,I can’t think of any. I can’t think of any. And I’m pretty good at it.
20161009_trump_clinton,RADDATZ,It might be to help get civilians out.
20161009_trump_clinton,TRUMP,"And we have General Flynn. And we have—look, I have 200 generals and admirals who endorsed me. I have 21 Congressional Medal of Honor recipients who endorsed me. We talk about it all the time. They understand, why can’t they do something secretively, where they go in and they knock out the leadership? How—why would these people stay there? I’ve been reading now…"
20161009_trump_clinton,RADDATZ,Tell me what your strategy is.
20161009_trump_clinton,TRUMP,"… for weeks—I’ve been reading now for weeks about Mosul, that it’s the harbor of where—you know, between Raqqa and Mosul, this is where they think the ISIS leaders are. Why would they be saying—they’re not staying there anymore. They’re gone. Because everybody’s talking about how Iraq, which is us with our leadership, goes in to fight Mosul. Now, with these 200 admirals and generals, they can’t believe it. All I say is this. General George Patton, General Douglas MacArthur are spinning in their grave at the stupidity of what we’re doing in the Middle East."
20161009_trump_clinton,RADDATZ,"I’m going to go to Secretary Clinton. Secretary Clinton, you want Assad to go. You advocated arming rebels, but it looks like that may be too late for Aleppo. You talk about diplomatic efforts. Those have failed. Cease-fires have failed. Would you introduce the threat of U.S. military force beyond a no-fly zone against the Assad regime to back up diplomacy?"
20161009_trump_clinton,CLINTON,"I would not use American ground forces in Syria. I think that would be a very serious mistake. I don’t think American troops should be holding territory, which is what they would have to do as an occupying force. I don’t think that is a smart strategy. I do think the use of special forces, which we’re using, the use of enablers and trainers in Iraq, which has had some positive effects, are very much in our interests, and so I do support what is happening, but let me just…"
20161009_trump_clinton,RADDATZ,But what would you do differently than President Obama is doing?
20161009_trump_clinton,CLINTON,"Well, Martha, I hope that by the time I—if I’m fortunate…"
20161009_trump_clinton,TRUMP,Everything.
20161009_trump_clinton,CLINTON,"I hope by the time I am president that we will have pushed ISIS out of Iraq. I do think that there is a good chance that we can take Mosul. And, you know, Donald says he knows more about ISIS than the generals. No, he doesn’t. There are a lot of very important planning going on, and some of it is to signal to the Sunnis in the area, as well as Kurdish Peshmerga fighters, that we all need to be in this. And that takes a lot of planning and preparation. I would go after Baghdadi. I would specifically target Baghdadi, because I think our targeting of Al Qaida leaders—and I was involved in a lot of those operations, highly classified ones—made a difference. So I think that could help. I would also consider arming the Kurds. The Kurds have been our best partners in Syria, as well as Iraq. And I know there’s a lot of concern about that in some circles, but I think they should have the equipment they need so that Kurdish and Arab fighters on the ground are the principal way that we take Raqqa after pushing ISIS out of Iraq."
